time,open,high,low,close,EMA,Volume
2012-03-02,4259.9946219627745,4285.044395026148,4229.044465723351,4254.49462890625,0,7003200
2012-03-05,4246.844660759384,4246.844660759384,4186.544444988196,4195.44482421875,0,6038700
2012-03-06,4187.594679726578,4270.444670191121,4140.844740211869,4151.39453125,0,8061100
2012-03-07,4142.994634022509,4164.444801552902,4110.8945779420255,4146.94482421875,0,7006500
2012-03-09,4187.144596759888,4243.14452580167,4187.144596759888,4238.8447265625,0,6382500
2012-03-12,4286.244602461617,4286.244602461617,4239.994660702772,4265.24462890625,0,6691400
2012-03-13,4282.594285846466,4323.793936966621,4282.594285846466,4317.64404296875,0,7074200
2012-03-14,4351.144032040598,4365.494110336581,4323.1440698164715,4343.0439453125,0,7002400
2012-03-15,4342.194740745622,4342.194740745622,4262.644547706026,4275.74462890625,0,6874000
2012-03-16,4275.744565739837,4322.0443115826465,4219.394539701687,4226.04443359375,0,8911900
2012-03-19,4236.694747451849,4236.694747451849,4162.644549702411,4176.99462890625,0,5835600
2012-03-20,4177.044459188365,4210.19480738979,4161.894576232411,4197.04443359375,0,5773700
2012-03-21,4192.894629342983,4276.2944268028195,4184.744737248569,4270.89453125,0,6629200
2012-03-22,4268.794300131999,4291.044271440946,4153.994643477185,4165.29443359375,0,7908000
2012-03-23,4180.1445594971765,4223.544406369466,4157.694881159955,4202.24462890625,0,5951100
2012-03-26,4200.144441672309,4200.144441672309,4125.894538205734,4131.24462890625,0,5989600
2012-03-27,4163.494635412823,4190.144503418703,4131.694871698741,4168.54443359375,0,6697000
2012-03-28,4162.24458585048,4162.644487674047,4112.794454861543,4129.14453125,0,5726700
2012-03-29,4102.394559965146,4132.494618423336,4089.744674094819,4124.44482421875,0,7846800
2012-03-30,4139.644635763441,4226.644525079568,4139.644635763441,4221.79443359375,0,6225900
2012-04-02,4222.194855519934,4257.094713725976,4219.944858365497,4246.94482421875,0,5037400
2012-04-03,4266.244163676303,4295.594221180975,4266.244163676303,4283.09423828125,0,5457300
2012-04-04,4266.694818547988,4272.294420866532,4246.844745906222,4262.19482421875,0,4740000
2012-04-09,4240.044374489942,4240.044374489942,4189.394537013113,4193.89453125,0,4205800
2012-04-10,4204.74461860381,4207.394517556115,4172.144562670383,4196.69482421875,0,5440700
2012-04-11,4177.894533177703,4209.994589580989,4161.794456212254,4179.39453125,0,5470000
2012-04-12,4190.294467031327,4227.894516792104,4190.294467031327,4216.54443359375,0,5258700
2012-04-13,4205.094680767638,4245.694726124014,4163.044441966862,4169.54443359375,0,5451000
2012-04-16,4160.34476036689,4189.944820049343,4160.34476036689,4186.69482421875,0,4097500
2012-04-17,4208.744658540607,4235.844721803255,4178.544501556142,4232.0947265625,0,5698600
2012-04-18,4249.044424667498,4274.744587439178,4237.794438911912,4241.99462890625,0,5880100
2012-04-19,4253.244637290778,4266.194816275028,4236.644560564757,4259.89453125,0,4790700
2012-04-20,4249.794403792486,4263.494581693974,4198.544468923994,4226.3447265625,0,4923200
2012-04-23,4218.994545977834,4243.644416455949,4146.894541527446,4154.8447265625,0,4783500
2012-04-24,4163.194825250408,4172.694812996472,4135.444861044801,4163.99462890625,0,4734800
2012-04-25,4163.694801678381,4177.844685692426,4117.494666213357,4146.29443359375,0,5056500
2012-04-26,4153.1947981630765,4155.5946973881155,4129.344731500407,4133.14453125,0,6596000
2012-04-27,4133.244626175819,4161.144492245651,4106.194856656986,4131.14453125,0,5060600
2012-04-30,4143.144576498374,4186.394520902313,4143.144576498374,4178.3447265625,0,4762800
2012-05-02,4181.994615128349,4203.294392389567,4163.79444325098,4171.29443359375,0,5023600
2012-05-03,4155.744593650859,4155.744593650859,4123.044440879098,4128.64453125,0,4934500
2012-05-04,4116.494541859884,4118.894441021561,4039.444595193781,4050.8447265625,0,5966800
2012-05-07,4012.294760311708,4081.644522418955,3973.7447622954774,4074.944580078125,0,6511300
2012-05-08,4075.3946690006464,4085.544802450914,3979.844987011513,3992.544921875,0,5777700
2012-05-09,3974.6447612271195,3999.6447288902045,3952.444838770362,3963.69482421875,0,5886800
2012-05-10,3968.844958726078,4012.0448539619697,3948.5449361827787,3959.594970703125,0,5526500
2012-05-11,3944.6447539863025,3961.6947805615664,3910.544944976081,3928.244873046875,0,5416700
2012-05-14,3931.344938617582,3946.0448704989803,3884.2949515323735,3906.894775390625,0,4538600
2012-05-15,3885.644836986023,3938.8947675689874,3884.5449849041743,3932.894775390625,0,5417200
2012-05-16,3895.1447439381427,3895.1447439381427,3854.0949936135166,3871.394775390625,0,5833600
2012-05-17,3882.7448682887366,3923.6947653383204,3866.0949879506506,3879.144775390625,0,5239900
2012-05-18,3837.9448915842513,3899.644761416788,3818.244966382915,3889.044921875,0,4994900
2012-05-21,3887.6948462132605,3926.8449412893788,3887.6948462132605,3904.44482421875,0,4330300
2012-05-22,3931.5948888265552,3940.0448288034063,3863.244881724789,3869.794921875,0,4794100
2012-05-23,3859.9448093660617,3859.9448093660617,3828.3948025654827,3848.794921875,0,4383500
2012-05-24,3864.244926353607,3911.2448646439916,3844.194903850605,3904.844970703125,0,4629600
2012-05-25,3896.344989385445,3921.094956937205,3887.7449030042667,3910.594970703125,0,4445000
2012-05-28,3917.144832212425,3966.294915079705,3917.144832212425,3961.044921875,0,4011100
2012-05-29,3972.0449077021985,3983.5448928174546,3955.794928734989,3961.094970703125,0,4542400
2012-05-30,3946.644745600106,3946.644745600106,3920.544926186886,3923.844970703125,0,4718300
2012-05-31,3893.6948495716183,3923.0949575353584,3878.9448688973507,3913.044921875,0,8416200
2012-06-01,3905.694752677392,3915.7447881288817,3845.8449788220423,3851.94482421875,0,4834200
2012-06-04,3827.2949531628874,3857.1447669364334,3793.4449005746396,3850.794921875,0,4606400
2012-06-05,3862.6447752580843,3888.3947410788396,3851.7448873823123,3862.544921875,0,4488000
2012-06-06,3875.545029943701,3967.3947645126495,3875.545029943701,3958.994873046875,0,6034000
2012-06-07,3980.3947960448086,4000.3449657639853,3966.994910891268,3996.494873046875,0,5801600
2012-06-08,3993.3447501305986,4019.7946658831415,3959.2947468991542,4010.944580078125,0,5494900
2012-06-11,4026.9447871585726,4054.0448500626485,3989.794932454498,3998.044921875,0,6564800
2012-06-12,3976.544763267079,4047.544668895116,3976.544763267079,4040.89453125,0,5576400
2012-06-13,4041.894533707384,4062.194555572056,4030.3945489822104,4043.74462890625,0,5272700
2012-06-14,4034.74481846725,4049.294848609817,3987.9448297409863,3992.244873046875,0,4685900
2012-06-15,4000.4946912103164,4052.494622204676,4000.4946912103164,4047.444580078125,0,4557200
2012-06-18,4067.0448246372002,4085.19470366711,3976.3947945943905,3991.344970703125,0,5242300
2012-06-19,3983.194624542483,4022.5947183380695,3976.144585142204,4016.444580078125,0,4942300
2012-06-20,4022.3945517353213,4049.54466210449,4020.794700347826,4037.794677734375,0,4743200
2012-06-21,4024.8447916213318,4076.444577111908,4021.9946977224186,4074.194580078125,0,5051600
2012-06-22,4038.8945640945904,4072.244617671726,4025.6946303692057,4063.74462890625,0,5674900
2012-06-25,4070.7445943803987,4103.394453367777,4040.1445373585498,4044.74462890625,0,5038000
2012-06-26,4040.794694166093,4060.444570470795,4034.344751541364,4053.194580078125,0,3917800
2012-06-27,4069.2946784602896,4081.144516337335,4060.394543721684,4069.8447265625,0,4056300
2012-06-28,4073.7946793819297,4083.644519915018,4056.894555172685,4075.044677734375,0,5853300
2012-06-29,4098.594819350498,4174.194819646571,4098.594819350498,4170.64453125,0,6732500
2012-07-02,4173.59473594037,4196.14451165872,4165.844745896594,4180.89453125,0,5741900
2012-07-03,4192.344732129918,4212.4448040613115,4181.84474556821,4196.69482421875,0,6222500
2012-07-04,4209.144536221871,4217.544427856832,4190.44485303033,4213.04443359375,0,6213500
2012-07-05,4210.094760599811,4240.894526243039,4206.144570294891,4236.94482421875,0,6201600
2012-07-06,4235.544419098539,4235.544419098539,4207.544454701117,4224.14453125,0,6056600
2012-07-09,4205.594699027394,4208.99459700677,4171.294450089114,4184.14453125,0,4896600
2012-07-10,4190.444881723121,4236.994627384374,4190.444881723121,4235.79443359375,0,4904400
2012-07-11,4219.044422878857,4234.7445981642295,4208.394534120094,4210.64453125,0,5166900
2012-07-12,4173.894519256021,4179.744609367388,4149.844745585607,4164.5947265625,0,4986100
2012-07-13,4168.844710927507,4189.844683792613,4152.794438697946,4156.74462890625,0,4644800
2012-07-16,4159.644498904705,4170.994581817031,4130.794438725105,4134.74462890625,0,4197000
2012-07-17,4151.8944936670005,4161.694773868916,4117.094734313178,4123.04443359375,0,4274500
2012-07-18,4126.294451044625,4143.344721891575,4102.644579385299,4139.74462890625,0,4573000
2012-07-19,4158.494627355638,4170.094710024945,4152.294440053584,4157.29443359375,0,4229900
2012-07-20,4151.994606498277,4154.394505724523,4127.29444327165,4134.74462890625,0,3951400
2012-07-23,4111.294377824615,4111.294377824615,4060.2946892842624,4069.044677734375,0,4147300
2012-07-24,4074.94458580577,4086.194570993228,4057.644559756108,4079.294677734375,0,4761000
2012-07-25,4073.6445163758353,4073.6445163758353,4040.0947560461414,4062.39453125,0,5249600
2012-07-26,4071.694488717677,4072.2945855688563,3996.3447362888533,4003.5947265625,0,8356800
2012-07-27,4048.894503716316,4080.3446570944907,4015.094744096009,4028.24462890625,0,6015400
2012-07-30,4044.944657488757,4107.744624129571,4044.944657488757,4104.0947265625,0,4678600
2012-07-31,4112.5444516868565,4130.59472116088,4072.3447969805793,4126.44482421875,0,5453200
2012-08-01,4121.894557121136,4144.594722996338,4118.444854563419,4141.8447265625,0,4659500
2012-08-02,4137.644532872138,4140.544431452655,4124.994646944299,4138.89453125,0,3817700
2012-08-03,4120.994639377486,4132.644526566971,4094.74467352365,4129.04443359375,0,4310300
2012-08-06,4154.244652334919,4184.644515545613,4154.244652334919,4172.44482421875,0,4146300
2012-08-07,4179.644565089494,4217.044419674989,4174.894571155063,4206.14453125,0,4509600
2012-08-08,4210.994616889933,4229.994592601382,4196.394537897643,4201.5947265625,0,5655600
2012-08-09,4207.394509138293,4221.994588079581,4181.9448347294465,4190.14453125,0,5274700
2012-08-10,4181.944830632839,4192.394524259019,4169.044456556688,4186.94482421875,0,4100100
2012-08-13,4184.744665238339,4216.494624763117,4184.494665557041,4213.24462890625,0,3953200
2012-08-14,4210.394561818871,4239.094720727678,4201.894572600379,4234.49462890625,0,4270500
2012-08-16,4237.694805075194,4242.344701504398,4218.444829560662,4222.64453125,0,4632900
2012-08-17,4225.894528452729,4252.294397224885,4206.494650778982,4223.69482421875,0,5239900
2012-08-21,4225.044475095195,4259.894528790587,4225.044475095195,4257.94482421875,0,4087900
2012-08-22,4243.794440987635,4266.194803300986,4243.794440987635,4249.64453125,0,4226300
2012-08-23,4256.794422530539,4274.0444007202095,4233.394549772852,4248.04443359375,0,4851600
2012-08-24,4235.344714678862,4235.844714043381,4213.094742957811,4225.99462890625,0,5145400
2012-08-27,4226.644490662606,4235.394479459356,4193.194826459399,4194.94482421875,0,4278300
2012-08-28,4193.694801905247,4199.894500963217,4155.094753891565,4176.3447265625,0,5586600
2012-08-29,4181.444775155998,4181.444775155998,4139.444829598013,4143.5947265625,0,5051700
2012-08-30,4132.944862925149,4173.144518090203,4119.09478313848,4162.94482421875,0,7592000
2012-08-31,4153.594695739484,4162.494586508568,4115.44484301115,4129.89453125,0,5164400
2012-09-03,4139.994613423221,4157.444786031177,4120.794443092202,4128.0947265625,0,4036200
2012-09-04,4125.594755953398,4149.944822081874,4118.394569963494,4148.29443359375,0,4364900
2012-09-05,4131.594705354031,4140.694791133411,4110.894537058112,4115.3447265625,0,4395300
2012-09-06,4110.794453316278,4142.094705538824,4110.794453316278,4125.94482421875,0,4152300
2012-09-07,4165.394570101986,4198.094723554076,4165.394570101986,4195.74462890625,0,4403600
2012-09-10,4212.594733247954,4223.994621074843,4205.64454678597,4217.8447265625,0,3707600
2012-09-11,4202.594767150748,4236.244626813542,4201.094769053322,4234.5947265625,0,4219700
2012-09-12,4242.644553439255,4262.094724229996,4236.844756063836,4260.24462890625,0,4660100
2012-09-13,4262.4946257542,4273.844709100018,4252.8447355772405,4259.99462890625,0,4490900
2012-09-14,4311.5942884024425,4353.64403643395,4311.5942884024425,4348.7939453125,0,6685300
2012-09-17,4378.8940485836165,4400.594214887064,4359.244172508065,4383.09423828125,0,8925400
2012-09-18,4378.944351817338,4401.744126079613,4371.89406825686,4390.84423828125,0,7706100
2012-09-20,4355.944339970151,4379.894014807797,4349.744152992059,4358.9443359375,0,6419700
2012-09-21,4371.844349126751,4472.094217308398,4371.844349126751,4456.14404296875,0,9702400
2012-09-24,4456.543937940993,4481.244100737355,4446.94434120323,4450.9443359375,0,9221500
2012-09-25,4454.344246228537,4476.8442166715595,4440.4443621443015,4460.39404296875,0,9497800
2012-09-26,4448.944347832116,4466.793933746471,4439.994164283311,4457.994140625,0,7449500
2012-09-27,4463.744133264756,4483.89400912536,4450.594248204006,4458.14404296875,0,9816000
2012-09-28,4478.293979199394,4524.394016887446,4478.293979199394,4504.34423828125,0,7062200
2012-10-01,4505.293968178164,4524.9941379695265,4504.29396947364,4522.9443359375,0,5422600
2012-10-03,4528.094253124586,4548.244129460356,4526.594255060674,4539.59423828125,0,6799600
2012-10-04,4551.144079114827,4597.644019617744,4551.144079114827,4579.39404296875,0,8780700
2012-10-05,4595.1439820932965,4602.094168451377,4510.79399311113,4547.89404296875,0,8668700
2012-10-08,4550.6439768209675,4550.6439768209675,4493.344246745073,4499.84423828125,0,6092300
2012-10-09,4517.844245276232,4541.594214510708,4505.594261144765,4523.244140625,0,6021400
2012-10-10,4504.244105355684,4509.793902780238,4474.594241814316,4477.2939453125,0,5972700
2012-10-11,4483.694387619454,4531.844227595106,4465.4444112585,4523.59423828125,0,7401200
2012-10-12,4509.043941541739,4544.694285810312,4500.84424517262,4506.14404296875,0,6668400
2012-10-15,4505.094247047228,4516.894036410753,4490.744168026927,4511.84423828125,0,4494700
2012-10-16,4522.244085960688,4533.34416910062,4473.994149060339,4480.4443359375,0,5396800
2012-10-17,4499.1943219692575,4505.89402025458,4468.0439720085815,4488.494140625,0,5709400
2012-10-18,4497.043994601932,4536.594236472608,4486.2442038675335,4535.1943359375,0,6005800
2012-10-19,4526.3442163222835,4533.4443047529885,4491.594261474857,4509.4443359375,0,5368900
2012-10-22,4499.944372813734,4530.543942595809,4489.793995322354,4528.4443359375,0,4245300
2012-10-23,4527.54392251186,4534.494108794693,4505.444341848589,4509.994140625,0,4557700
2012-10-25,4508.744153138809,4524.1440355122595,4504.894060475293,4518.39404296875,0,6775800
2012-10-29,4480.84423062138,4503.2441036356495,4461.1440611034795,4474.994140625,0,4360400
2012-10-30,4469.844177688949,4490.194248393084,4418.54395266343,4424.09423828125,0,5311500
2012-10-31,4423.394076488027,4451.894038951993,4416.244183561083,4448.84423828125,0,5128600
2012-11-01,4443.39408284919,4476.744136827015,4440.744183976002,4473.84423828125,0,4770900
2012-11-02,4502.793954991229,4521.244126334634,4502.793954991229,4510.244140625,0,5136100
2012-11-05,4507.494145560269,4519.543934597219,4495.594258672373,4511.2939453125,0,3791800
2012-11-06,4505.444365503658,4531.644038633905,4505.444365503658,4528.2939453125,0,4626900
2012-11-07,4525.1440866016865,4571.244125009894,4524.0942832634,4559.09423828125,0,5793400
2012-11-08,4530.293969335545,4552.594233579914,4519.293983504335,4548.9443359375,0,5552100
2012-11-09,4544.694289283432,4563.043874812343,4505.043950185783,4508.7939453125,0,5509800
2012-11-12,4509.9443479950405,4529.543931958421,4504.094257923659,4519.244140625,0,5325000
2012-11-15,4508.59422316688,4508.59422316688,4474.793974238288,4496.994140625,0,6983800
2012-11-16,4493.444280188337,4513.444253860576,4441.944347982322,4451.09423828125,0,6145300
2012-11-19,4453.043924448906,4466.394004476394,4424.494157461336,4437.244140625,0,4822600
2012-11-20,4456.194299153934,4465.844188729551,4411.144065792845,4428.39404296875,0,5378400
2012-11-21,4434.644074247521,4461.444331994847,4419.494191814044,4458.4443359375,0,4775500
2012-11-22,4466.2939525191205,4482.194322309924,4455.69435703273,4471.7939453125,0,4389900
2012-11-23,4476.094235727262,4482.144032491899,4450.244171924463,4474.14404296875,0,4384800
2012-11-26,4486.444345260528,4500.744131301973,4482.494155098837,4493.59423828125,0,5071700
2012-11-27,4506.294017360439,4566.444330735811,4506.294017360439,4562.39404296875,0,6884200
2012-11-29,4567.794026399423,4635.644038224983,4567.794026399423,4631.89404296875,0,9546500
2012-11-30,4638.293507199078,4677.793453569342,4638.293507199078,4675.24365234375,0,11054000
2012-12-03,4674.543471257436,4695.093736383111,4670.743671718196,4685.04345703125,0,6938800
2012-12-04,4682.793482212048,4705.743646538374,4677.393587158968,4701.44384765625,0,6870300
2012-12-05,4711.3935556307315,4726.14353576105,4707.043463834485,4712.09375,0,7083700
2012-12-06,4726.643572832852,4746.793448193638,4675.143641797091,4740.19384765625,0,7527400
2012-12-07,4742.093726016027,4758.043411616731,4712.2934730879215,4724.24365234375,0,7252500
2012-12-10,4729.293460519178,4737.54344945213,4715.94386905215,4731.8935546875,0,5816900
2012-12-11,4740.393522183863,4771.793382266116,4689.643590488884,4716.24365234375,0,7147500
2012-12-12,4726.99362923013,4735.24361811127,4699.993665619127,4709.84375,0,6177600
2012-12-13,4716.843691874486,4724.34368168901,4667.143564058005,4674.04345703125,0,6823600
2012-12-14,4671.543493843551,4701.7436483583015,4666.993695302428,4698.79345703125,0,5531300
2012-12-17,4688.193855432009,4710.59372748424,4688.193855432009,4693.94384765625,0,5269400
2012-12-18,4702.693881422747,4731.893549250194,4670.893631149371,4727.84375,0,7182500
2012-12-19,4739.643575577918,4761.293449022094,4739.643575577918,4755.29345703125,0,7228500
2012-12-20,4757.743637164557,4757.743637164557,4720.043492270876,4746.3935546875,0,6141000
2012-12-21,4730.34369115366,4730.34369115366,4683.0937551462275,4686.8935546875,0,6067300
2012-12-24,4698.743647273737,4704.993638823716,4687.593760004694,4694.99365234375,0,4303300
2012-12-26,4700.243694401329,4739.743641410286,4700.243694401329,4731.59375,0,5050300
2012-12-27,4745.493599540598,4746.893499996239,4702.143560352483,4706.34375,0,7297500
2012-12-28,4716.043486838429,4742.543451337744,4715.093781079453,4738.29345703125,0,5326600
2012-12-31,4734.343762177696,4748.6435477292835,4734.343762177696,4743.44384765625,0,4422700
2013-01-01,4761.793489392055,4792.893545802072,4761.793489392055,4786.19384765625,0,4631300
2013-01-02,4804.143574116816,4830.8935388805985,4804.143574116816,4818.8935546875,0,6137400
2013-01-03,4831.64356000418,4839.843744552567,4814.79348446647,4835.69384765625,0,6407600
2013-01-04,4837.143563663979,4846.343746920394,4816.543493002431,4843.99365234375,0,7433300
2013-01-07,4858.643518951979,4861.3437107169075,4823.893564607226,4831.44384765625,0,7423500
2013-01-08,4828.693859792758,4840.743648670253,4811.2436873758725,4837.94384765625,0,6288100
2013-01-09,4840.643521866855,4857.743596983409,4808.0434671809035,4815.74365234375,0,8217600
2013-01-10,4831.243623240245,4843.143509877332,4792.643576532207,4809.19384765625,0,7665700
2013-01-11,4833.59367633576,4835.9935754912985,4770.543467127795,4778.1435546875,0,6445400
2013-01-14,4786.993717569987,4843.59374094461,4779.7935317069805,4836.69384765625,0,5744500
2013-01-15,4844.3437690078335,4867.793445404437,4833.5937830516095,4858.8935546875,0,6005300
2013-01-16,4854.693785401155,4860.743582100785,4801.043465613536,4807.54345703125,0,6011900
2013-01-17,4807.2934886296625,4842.093735876142,4803.793493228128,4831.34375,0,5848800
2013-01-18,4842.843751572099,4861.693824527129,4834.393567332759,4844.04345703125,0,6221600
2013-01-21,4855.893554818345,4862.293448796284,4845.393568543714,4855.99365234375,0,5314300
2013-01-22,4854.893511842213,4872.69378138045,4817.593756252421,4822.34375,0,5811800
2013-01-23,4824.943834274346,4841.343714997063,4786.793493945428,4814.79345703125,0,6810500
2013-01-24,4809.943786229554,4820.943771572455,4758.243659805676,4763.84375,0,8896600
2013-01-25,4766.893619990413,4819.493648324376,4757.843827229757,4816.44384765625,0,8192200
2013-01-28,4820.6938444939615,4831.043440234325,4808.793469546606,4818.29345703125,0,5440800
2013-01-29,4812.6938239585925,4845.693780271125,4790.893559850435,4794.79345703125,0,7274700
2013-01-30,4803.343741795815,4814.743629055053,4788.843760982419,4797.1435546875,0,6117900
2013-01-31,4791.493657373645,4803.643543634271,4784.193862349076,4795.29345703125,0,9188600
2013-02-01,4798.893524118163,4814.493601040298,4769.093759037632,4775.8935546875,0,6725300
2013-02-04,4790.6938057095085,4802.693789704492,4755.54346196639,4759.24365234375,0,5831100
2013-02-05,4737.393549592043,4743.493639068193,4723.143568700988,4733.59375,0,5643700
2013-02-06,4751.143537204612,4761.393523472636,4734.543461787595,4738.09375,0,5961800
2013-02-07,4725.193831562105,4753.893499941495,4705.893564586379,4713.24365234375,0,5683000
2013-02-08,4707.893520322952,4720.993600220733,4668.893573191283,4682.54345703125,0,5973400
2013-02-11,4691.843731002558,4692.2436328036565,4668.793469312137,4677.84375,0,4233500
2013-02-12,4675.893574175728,4693.193843730983,4659.843791209364,4690.29345703125,0,6692700
2013-02-13,4701.843731857976,4726.493600828416,4682.893562201998,4688.44384765625,0,5746800
2013-02-14,4688.494092556665,4692.99408688673,4642.293955455755,4650.34423828125,0,6485300
2013-02-15,4634.793961010034,4653.844229959674,4616.894081234951,4647.244140625,0,5645700
2013-02-18,4647.94386352662,4668.993639538499,4646.543474809337,4659.59375,0,4194500
2013-02-19,4660.743701467235,4701.7436460598765,4652.093810812954,4697.09375,0,4674300
2013-02-20,4711.993633902194,4718.093723316972,4695.993655518825,4698.34375,0,5896200
2013-02-21,4679.393969881197,4679.393969881197,4617.194341705664,4621.744140625,0,5592500
2013-02-22,4613.744150830294,4640.444312293111,4607.894060590616,4621.7939453125,0,4860200
2013-02-25,4633.394015334084,4638.244106827997,4590.494167497207,4611.64404296875,0,5678300
2013-02-26,4602.244056488063,4602.244056488063,4529.1943461397195,4537.09423828125,0,5385200
2013-02-27,4550.4443587044325,4583.244121321457,4527.293997773145,4568.1943359375,0,6972800
2013-02-28,4589.243994385993,4608.493969194933,4464.694352687663,4477.494140625,0,13247500
2013-03-01,4482.994162436108,4515.744119790509,4475.293977150461,4499.744140625,0,6701200
2013-03-04,4491.344210492496,4491.344210492496,4450.594263906708,4470.14404296875,0,7799600
2013-03-05,4483.644114419946,4542.494136106866,4483.644114419946,4538.994140625,0,6622000
2013-03-06,4557.094255396244,4581.094224627941,4555.2441601118435,4570.4443359375,0,6410400
2013-03-07,4560.793997201437,4608.344229622109,4560.793997201437,4601.5439453125,0,5137800
2013-03-08,4612.993717241395,4664.343744960453,4612.993717241395,4660.6435546875,0,5727700
2013-03-11,4660.993652684198,4682.69381844553,4653.843760077133,4661.24365234375,0,4875100
2013-03-12,4662.6440104300045,4669.844196644045,4622.494158821301,4636.89404296875,0,4936800
2013-03-13,4620.393997729643,4620.393997729643,4579.444343029842,4584.994140625,0,4958500
2013-03-14,4582.144098196404,4631.44432871714,4540.394151080565,4625.744140625,0,5819700
2013-03-15,4629.1440035302885,4655.8441648193775,4594.543949964104,4598.1943359375,0,6158900
2013-03-18,4566.944343241081,4583.194322418397,4555.994161960117,4572.64404296875,0,4167700
2013-03-19,4586.0941272996115,4587.444223198254,4492.194347198267,4500.84423828125,0,6240400
2013-03-20,4497.7440724901735,4500.143971671132,4437.994151233704,4446.0439453125,0,7405500
2013-03-21,4452.64399099323,4489.2938446804665,4407.444343969238,4413.494140625,0,6610800
2013-03-22,4413.944323365758,4431.7441043739,4386.293969524503,4404.494140625,0,6077400
2013-03-25,4436.094177155335,4453.643958420543,4382.4941510347635,4390.2939453125,0,5938600
2013-03-26,4378.994161424805,4400.543937379682,4376.844261947545,4394.59423828125,0,4888000
2013-03-28,4397.84429174812,4444.144035312024,4370.144133004576,4438.34423828125,0,7406700
2013-04-01,4449.344259603097,4471.194328589535,4441.394074722158,4465.59423828125,0,4347000
2013-04-02,4460.894105216687,4511.194332818091,4459.344302543224,4508.7939453125,0,5138300
2013-04-03,4503.99407910261,4515.293868935541,4442.043965228998,4457.1943359375,0,6294900
2013-04-04,4433.194262939971,4433.39396970398,4373.244147850984,4378.64404296875,0,5162800
2013-04-05,4373.594228955153,4386.494113989211,4353.34425612755,4366.64404296875,0,4972800
2013-04-08,4365.644036922824,4381.29391824032,4358.494144185247,4361.14404296875,0,3772200
2013-04-09,4379.143967412437,4403.994031390091,4319.144048728648,4323.39404296875,0,4749300
2013-04-10,4349.094261563487,4370.444330569868,4304.994223085517,4366.4443359375,0,5222400
2013-04-11,4393.644035490925,4397.793932293298,4353.694381804628,4388.0439453125,0,4827900
2013-04-12,4343.6440552186805,4362.844224685187,4335.594261367278,4352.744140625,0,4286700
2013-04-15,4338.543995523666,4395.694309626327,4335.644097062782,4376.0439453125,0,4657600
2013-04-16,4368.644159826192,4463.594230328241,4368.644159826192,4457.5439453125,0,5284000
2013-04-17,4471.194323527069,4496.244095318016,4449.894058530843,4461.744140625,0,5986400
2013-04-18,4457.694425378284,4532.644035396532,4457.694425378284,4526.7939453125,0,5227600
2013-04-22,4531.744195255504,4581.043936794602,4531.744195255504,4574.39404296875,0,5933700
2013-04-23,4581.043934227944,4581.043934227944,4540.5942790316185,4572.39404296875,0,5443200
2013-04-25,4586.1440913078695,4628.244135619771,4586.1440913078695,4624.2939453125,0,6781700
2013-04-26,4615.944304928052,4620.644005962036,4583.944345763047,4591.64404296875,0,4977800
2013-04-29,4595.543977456829,4628.144033775634,4592.994176002522,4620.89404296875,0,4701800
2013-04-30,4640.043947458691,4658.344217326611,4595.194394698261,4641.744140625,0,5518600
2013-05-02,4630.393642093464,4706.393539342292,4630.393642093464,4695.04345703125,0,5626000
2013-05-03,4692.093705040104,4696.593698909209,4651.0434679991395,4659.09375,0,5733100
2013-05-06,4659.543492321992,4688.293453373914,4652.243697523652,4685.59375,0,4680000
2013-05-07,4694.693905068752,4741.593744573172,4694.693905068752,4737.54345703125,0,5188900
2013-05-08,4751.693851327769,4760.843741455505,4725.243691328868,4754.44384765625,0,5240100
2013-05-09,4759.993622466069,4763.993617106797,4731.09375884293,4737.69384765625,0,4954200
2013-05-10,4735.593794720679,4774.393547766853,4735.593794720679,4769.19384765625,0,4513400
2013-05-13,4773.893440789178,4776.443730306064,4684.3437573088595,4689.74365234375,0,4259400
2013-05-14,4694.7934674253365,4721.493626696654,4684.3437744995945,4702.49365234375,0,4078100
2013-05-15,4718.543578946026,4815.043451622149,4718.543578946026,4810.94384765625,0,6172400
2013-05-16,4799.793497047269,4844.893535435382,4799.793497047269,4830.24365234375,0,5967900
2013-05-17,4832.743671136324,4853.543448584855,4814.543499658402,4847.09375,0,6007400
2013-05-20,4854.943804214769,4877.643481363932,4814.993661493047,4821.94384765625,0,5177500
2013-05-21,4819.043416134314,4833.743591958952,4780.293467504697,4788.19384765625,0,4851400
2013-05-22,4798.293415152038,4814.043394178945,4753.1435729310215,4766.84375,0,4783200
2013-05-23,4737.2933630720045,4751.593636595714,4659.843761354173,4668.19384765625,0,6207000
2013-05-24,4695.39354141155,4699.893535315329,4644.593805543345,4685.59375,0,4856100
2013-05-27,4690.443935669469,4764.343739390062,4684.393650775141,4756.3935546875,0,3872100
2013-05-28,4758.993676327999,4789.2436361323535,4743.943891638404,4777.04345703125,0,4401300
2013-05-29,4781.74363223524,4783.893531716006,4744.99368117451,4766.6435546875,0,4570100
2013-05-30,4745.093788426193,4777.6938427363575,4745.093788426193,4773.99365234375,0,6236900
2013-05-31,4759.1937422337305,4759.1937422337305,4675.793464692709,4681.44384765625,0,6346600
2013-06-03,4688.593710082374,4693.643507890209,4640.843775135193,4659.29345703125,0,4529700
2013-06-04,4661.994128723518,4695.49408653395,4645.144052288114,4652.5439453125,0,4444500
